"","ID","INSEE_COM","CODE_EPCI","INSEE_DEP","INSEE_REG","NOM_COM_M","POPULATION","Nb_Transac","Prixm2_Moy"
"33033","COMMUNE_0000000009739800","72215",200072676,"72",52,"NEUFCHATEL EN SAOSNOIS",1029,11,871
"33034","COMMUNE_0000000009759625","83081",200004802,"83",93,"MONTAUROUX",6346,99,3395
"33035","COMMUNE_0000000009737574","61150",200069458,"61",28,"ECHAUFFOUR",742,5,2026
"33036","COMMUNE_0000000009759142","06088",200030195,"06",93,"NICE",342637,7877,4048
"33037","COMMUNE_0000000009759141","06011",200030195,"06",93,"BEAULIEU SUR MER",3721,113,6499
"33038","COMMUNE_0000000009740152","28291",200070159,"28",24,"OUARVILLE",518,9,1427
"33039","COMMUNE_0000000009735569","78444",200071074,"78",11,"NEAUPHLETTE",839,12,2004
"33040","COMMUNE_0000000009736101","78076",247800550,"78",11,"BOISSETS",258,5,2069
"33041","COMMUNE_0000000009735570","78107",200071074,"78",11,"BREVAL",1839,27,2636
"33042","COMMUNE_0000000009737568","61060",200068468,"61",28,"BRETHEL",161,3,1275
"33043","COMMUNE_0000000009736099","78192",247800550,"78",11,"DAMMARTIN EN SERVE",1186,18,2587
"33044","COMMUNE_0000000009735562","78484",200059889,"78",11,"PERDREAUVILLE",635,8,2601
"33045","COMMUNE_0000000009735564","78346",247800550,"78",11,"LONGNES",1453,14,2505
"33046","COMMUNE_0000000009736102","78413",247800550,"78",11,"MONDREVILLE",406,7,1868
"33047","COMMUNE_0000000009736097","78417",247800550,"78",11,"MONTCHAUVET",279,4,2845
"33048","COMMUNE_0000000009734579","27285",200072312,"27",28,"GIVERNY",502,7,2770
"33049","COMMUNE_0000000009738558","22322",200069086,"22",53,"SAINT PEVER",415,5,1181
"33050","COMMUNE_0000000009733542","27408",200072312,"27",28,"MEZIERES EN VEXIN",620,8,1886
"33051","COMMUNE_0000000009738905","61126",200035103,"61",28,"COULONGES SUR SARTHE",538,3,1315
"33052","COMMUNE_0000000009735073","78531",200059889,"78",11,"ROSNY SUR SEINE",6208,70,2361
"33053","COMMUNE_0000000009734574","27540",200072312,"27",28,"SAINTE GENEVIEVE LES GASNY",665,7,2358
"33054","COMMUNE_0000000009734040","27072",200072312,"27",28,"BOIS JEROME SAINT OUEN",748,2,1600
"33055","COMMUNE_0000000009734572","78255",200071074,"78",11,"FRENEUSE",4483,35,2199
"33056","COMMUNE_0000000009734571","78276",200071074,"78",11,"GOMMECOURT",675,10,1832
"33057","COMMUNE_0000000009738900","61048",200036069,"61",28,"BOECE",120,2,1664
"33058","COMMUNE_0000000009734033","27279",200072312,"27",28,"GASNY",3085,25,2230
"33059","COMMUNE_0000000009735076","78089",200071074,"78",11,"BONNIERES SUR SEINE",4591,53,2394
"33060","COMMUNE_0000000009734576","78337",200071074,"78",11,"LIMETZ VILLEZ",1940,24,2412
"33061","COMMUNE_0000000009734035","27213",200072312,"27",28,"VEXIN SUR EPTE",6121,77,1893
"33062","COMMUNE_0000000009754833","26281",200068781,"26",84,"ROMANS SUR ISERE",33310,435,1582
"33063","COMMUNE_0000000009735077","78668",200071074,"78",11,"VILLENEUVE EN CHEVRIE",635,8,2180
"33064","COMMUNE_0000000009734037","27644",200072312,"27",28,"TILLY",545,6,1798
"33065","COMMUNE_0000000009731991","08333",240800920,"08",44,"OLIZY PRIMAT",233,NA,NA
"33066","COMMUNE_0000000009740167","28253",200033181,"28",24,"MIGNIERES",1034,8,1751
"33067","COMMUNE_0000000009740577","28196",200058360,"28",24,"ILLIERS COMBRAY",3325,29,1342
"33068","COMMUNE_0000000009739770","28286",200033181,"28",24,"OLLE",610,7,1213
"33069","COMMUNE_0000000009737262","67296",246700488,"67",44,"MITTELHAUSBERGEN",1934,NA,NA
"33070","COMMUNE_0000000009740172","28234",200058360,"28",24,"MARCHEVILLE",489,6,1205
"33071","COMMUNE_0000000009763487","2B149",200033827,"2B",94,"LUGO DI NAZZA",78,NA,NA
"33072","COMMUNE_0000000009739347","28203",200058360,"28",24,"LANDELLES",640,6,2254
"33073","COMMUNE_0000000009739764","28350",200058360,"28",24,"SAINT LUPERCE",875,9,1368
"33074","COMMUNE_0000000009740568","28222",200058360,"28",24,"LUPLANTE",386,6,1323
"33075","COMMUNE_0000000009745484","49368",200071876,"49",52,"VERNANTES",1990,23,1074
"33076","COMMUNE_0000000009739774","28099",200058360,"28",24,"CHUISNES",1122,12,1423
"33077","COMMUNE_0000000009739766","28281",200033181,"28",24,"NOGENT SUR EURE",500,10,1571
"33078","COMMUNE_0000000009748120","71034",247104094,"71",27,"BISSEY SOUS CRUCHAUD",344,1,1345
"33079","COMMUNE_0000000009740171","28021",200058360,"28",24,"BAILLEAU LE PIN",1567,20,1495
"33080","COMMUNE_0000000009740163","28122",200033181,"28",24,"DAMMARIE",1511,14,1709
"33081","COMMUNE_0000000009758436","47211",200068948,"47",75,"POUDENAS",255,2,394
"33082","COMMUNE_0000000009739341","28154",200058360,"28",24,"FONTAINE LA GUYON",1669,9,1643
"33083","COMMUNE_0000000009740569","28142",200058360,"28",24,"ERMENONVILLE LA PETITE",187,2,1345
"33084","COMMUNE_0000000009739342","28100",200033181,"28",24,"CINTRAY",417,5,2146
"33085","COMMUNE_0000000009740168","28245",200033181,"28",24,"MESLAY LE GRENET",341,7,1599
"33086","COMMUNE_0000000009738452","61266",200035103,"61",28,"MENIL GUYON",79,1,987
"33087","COMMUNE_0000000009740567","28048",200033181,"28",24,"BOURDINIERE SAINT LOUP",717,11,1548
"33088","COMMUNE_0000000009740160","28309",200033181,"28",24,"PRUNAY LE GILLON",1079,18,1632
"33089","COMMUNE_0000000009739338","28006",200033181,"28",24,"AMILLY",1850,17,2089
"33090","COMMUNE_0000000009740170","28141",200033181,"28",24,"ERMENONVILLE LA GRANDE",321,5,1563
"33091","COMMUNE_0000000009739336","28209",200033181,"28",24,"LEVES",5687,57,2187
"33092","COMMUNE_0000000009740169","28365",200033181,"28",24,"SANDARVILLE",406,6,1486
"33093","COMMUNE_0000000009739762","28158",200033181,"28",24,"FONTENAY SUR EURE",965,10,2061
"33094","COMMUNE_0000000009737103","61032",200068468,"61",28,"BEAUFAI",346,2,972
"33095","COMMUNE_0000000009740175","28333",200058360,"28",24,"SAINT DENIS DES PUITS",139,1,1671
"33096","COMMUNE_0000000009735603","27141",242700276,"27",28,"CHAMP DOLENT",69,2,1440
"33097","COMMUNE_0000000009739333","28085",200033181,"28",24,"CHARTRES",38752,598,2266
"33098","COMMUNE_0000000009739344","28116",200058360,"28",24,"COURVILLE SUR EURE",2817,38,1908
"33099","COMMUNE_0000000009739761","28218",200033181,"28",24,"LUCE",15755,119,2027
"33100","COMMUNE_0000000009740173","28225",200058360,"28",24,"MAGNY",657,7,1386
"33101","COMMUNE_0000000009740573","28041",200058360,"28",24,"BLANDAINVILLE",270,4,1012
"33102","COMMUNE_0000000009750867","17213",200041689,"17",75,"LOZAY",141,2,1079
"33103","COMMUNE_0000000009740570","28139",200058360,"28",24,"EPEAUTROLLES",183,5,1198
"33104","COMMUNE_0000000009740165","28035",200033181,"28",24,"BERCHERES LES PIERRES",1008,12,1858
"33105","COMMUNE_0000000009739765","28337",200033181,"28",24,"SAINT GEORGES SUR EURE",2734,28,2029
"33106","COMMUNE_0000000009738016","61244",200068468,"61",28,"MAHERU",263,2,1010
"33107","COMMUNE_0000000009739339","28325",200033181,"28",24,"SAINT AUBIN DES BOIS",993,14,2114
"33108","COMMUNE_0000000009739335","28229",200033181,"28",24,"MAINVILLIERS",11323,108,1976
"33109","COMMUNE_0000000009750062","23261",200067544,"23",75,"VIERSAT",305,1,632
"33110","COMMUNE_0000000009740178","28091",200058360,"28",24,"CHATELLIERS NOTRE DAME",133,1,1276
"33111","COMMUNE_0000000009751812","63195",246301097,"63",84,"LEZOUX",6062,71,1546
"33112","COMMUNE_0000000009739769","28290",200058360,"28",24,"ORROUER",303,5,1722
"33113","COMMUNE_0000000009736092","78475",247800550,"78",11,"OSMOY",357,3,2975
"33114","COMMUNE_0000000009739327","28278",200033181,"28",24,"NOGENT LE PHAYE",1425,15,3450
"33115","COMMUNE_0000000009759114","32449",243200409,"32",76,"TOUJOUSE",237,2,1341
"33116","COMMUNE_0000000009739332","28173",200033181,"28",24,"GASVILLE OISEME",1416,19,1713
"33117","COMMUNE_0000000009736150","61460",200069458,"61",28,"SAP EN AUGE",978,12,949
"33118","COMMUNE_0000000009738008","61475",200036069,"61",28,"SOLIGNY LA TRAPPE",685,9,1507
"33119","COMMUNE_0000000009739756","28380",200033181,"28",24,"SOURS",1951,25,1782
"33120","COMMUNE_0000000009740159","28383",200033181,"28",24,"THEUVILLE",709,10,1532
"33121","COMMUNE_0000000009738902","61365",200035103,"61",28,"SAINT AUBIN D APPENAI",400,5,1048
"33122","COMMUNE_0000000009739775","28264",200070167,"28",24,"MONTIREAU",141,1,2820
"33123","COMMUNE_0000000009739358","61345",200068435,"61",28,"REMALARD EN PERCHE",1974,28,1431
"33124","COMMUNE_0000000009739353","28214",200070167,"28",24,"LOUPE",3406,47,1152
"33125","COMMUNE_0000000009740575","28261",200058360,"28",24,"MONTIGNY LE CHARTIF",631,6,1254
"33126","COMMUNE_0000000009740192","61379",200068435,"61",28,"SAINT CYR LA ROSIERE",236,6,2133
"33127","COMMUNE_0000000009739356","61241",200068435,"61",28,"MADELEINE BOUVET",406,12,1341
"33128","COMMUNE_0000000009756386","26051",242600492,"26",84,"BEZAUDUN SUR BINE",72,NA,NA
"33129","COMMUNE_0000000009740586","28395",200006971,"28",24,"TRIZAY COUTRETOT SAINT SERGE",450,6,1477
"33130","COMMUNE_0000000009728515","80549",248000747,"80",32,"MIRAUMONT",669,8,1126
"33131","COMMUNE_0000000009740587","28072",200006971,"28",24,"CHAMPROND EN PERCHET",402,6,1395
"33132","COMMUNE_0000000009739349","28335",200070167,"28",24,"SAINT ELIPH",901,6,1187
"33133","COMMUNE_0000000009740191","61043",200068435,"61",28,"BERD HUIS",1097,12,1319
"33134","COMMUNE_0000000009739362","61255",200036069,"61",28,"MAUVES SUR HUISNE",550,13,2237
"33135","COMMUNE_0000000009739772","28385",200058360,"28",24,"THIEULIN",450,8,1000
"33136","COMMUNE_0000000009739360","61050",200068435,"61",28,"COUR MAUGIS SUR HUISNE",619,19,1289
"33137","COMMUNE_0000000009738543","22044",200069391,"22",53,"COETMIEUX",1776,18,1561
"33138","COMMUNE_0000000009739784","61501",200068435,"61",28,"VERRIERES",423,5,1475
"33139","COMMUNE_0000000009740177","28109",200070167,"28",24,"CORVEES LES YYS",316,3,1442
"33140","COMMUNE_0000000009739782","61395",200068435,"61",28,"SAINT GERMAIN DES GROIS",240,6,1263
"33141","COMMUNE_0000000009744710","25419",200068294,"25",27,"NANS",102,1,1000
"33142","COMMUNE_0000000009739365","61118",200036069,"61",28,"CORBON",138,2,1515
"33143","COMMUNE_0000000009738424","28373",200069912,"28",24,"SENONCHES",3091,41,1101
"33144","COMMUNE_0000000009740589","28342",200006971,"28",24,"SAINT JEAN PIERRE FIXTE",260,2,529
"33145","COMMUNE_0000000009729571","08101",200041630,"08",44,"CHAPELLE",184,3,1174
"33146","COMMUNE_0000000009739776","28166",200058360,"28",24,"FRIAIZE",240,1,2114
"33147","COMMUNE_0000000009752821","42323",200065894,"42",84,"VEAUCHE",8918,98,2132
"33148","COMMUNE_0000000009740581","28086",200070167,"28",24,"CHASSANT",331,7,1028
"33149","COMMUNE_0000000009738432","61500",200068856,"61",28,"VENTROUZE",122,2,1277
"33150","COMMUNE_0000000009740583","28175",200006971,"28",24,"GAUDAINE",178,1,1670
"33151","COMMUNE_0000000009739778","28362",200070167,"28",24,"SAINT VICTOR DE BUTHON",514,4,1003
"33152","COMMUNE_0000000009739350","28148",200058360,"28",24,"FAVRIL",358,4,1496
"33153","COMMUNE_0000000009739786","61309",200068435,"61",28,"PERCHE EN NOCE",2104,30,1345
"33154","COMMUNE_0000000009740194","61142",200071504,"61",28,"DAME MARIE",154,3,1038
"33155","COMMUNE_0000000009738884","28232",200070167,"28",24,"MANOU",595,8,995
"33156","COMMUNE_0000000009739351","28401",200070167,"28",24,"VAUPILLON",454,4,1323
"33157","COMMUNE_0000000009760805","64415",200067239,"64",75,"NAVAILLES ANGOS",1495,11,1714
"33158","COMMUNE_0000000009740590","61405",200071504,"61",28,"SAINT HILAIRE SUR ERRE",528,8,1566
"33159","COMMUNE_0000000009740582","28387",200070167,"28",24,"THIRON GARDAIS",1006,6,1729
"33160","COMMUNE_0000000009759823","40298",200069649,"40",75,"SERRES GASTON",389,NA,NA
"33161","COMMUNE_0000000009736598","28377",200040277,"28",24,"SOREL MOUSSEL",1798,24,1972
"33162","COMMUNE_0000000009736605","27368",200071454,"27",28,"LIGNEROLLES",325,5,1883
"33163","COMMUNE_0000000009736601","28007",200040277,"28",24,"ANET",2712,43,2095
"33164","COMMUNE_0000000009737094","27137",200066462,"27",28,"CHAISE DIEU DU THEIL",227,2,2263
"33165","COMMUNE_0000000009736600","28050",200040277,"28",24,"BONCOURT",265,2,2227
"33166","COMMUNE_0000000009736613","27578",200066462,"27",28,"SAINTE MARIE D ATTEZ",575,10,1282
"33167","COMMUNE_0000000009736603","27391",200071454,"27",28,"MARCILLY SUR EURE",1575,23,1888
"33168","COMMUNE_0000000009737551","28046",200069912,"28",24,"BOISSY LES PERCHE",501,6,1230
"33169","COMMUNE_0000000009736610","27390",200071454,"27",28,"MARCILLY LA CAMPAGNE",1181,NA,NA
"33170","COMMUNE_0000000009744467","70088",247000698,"70",27,"BOURGUIGNON LES LA CHARITE",120,2,748
"33171","COMMUNE_0000000009736595","28321",200040277,"28",24,"ROUVRES",809,13,2300
"33172","COMMUNE_0000000009736606","27350",200071454,"27",28,"ILLIERS L EVEQUE",996,NA,NA
"33173","COMMUNE_0000000009736597","28036",200040277,"28",24,"BERCHERES SUR VESGRE",841,15,2879
"33174","COMMUNE_0000000009736593","28347",247800550,"28",24,"SAINT LUBIN DE LA HAYE",958,18,2478
"33175","COMMUNE_0000000009738012","61425",200036069,"61",28,"SAINT MARTIN DES PEZERITS",136,1,1364
"33176","COMMUNE_0000000009738011","61053",200068468,"61",28,"BONSMOULINS",247,4,1402
"33177","COMMUNE_0000000009755186","33261",200035533,"33",75,"LUSSAC",1269,12,1663
"33178","COMMUNE_0000000009738906","61066",200035103,"61",28,"BURE",110,1,614
"33179","COMMUNE_0000000009737566","61162",200068468,"61",28,"FERRIERE AU DOYEN",172,NA,NA
"33180","COMMUNE_0000000009751312","23060",200067189,"23",75,"CHAVANAT",143,2,662
"33181","COMMUNE_0000000009737569","61052",200068468,"61",28,"BONNEFOI",183,NA,NA
"33182","COMMUNE_0000000009745337","70030",200036549,"70",27,"ARSANS",49,NA,NA
"33183","COMMUNE_0000000009736636","61181",200069458,"61",28,"GACE",1886,17,958
"33184","COMMUNE_0000000009731977","55140",200066132,"55",44,"CUNEL",13,1,324
"33185","COMMUNE_0000000009738440","61373",200036069,"61",28,"SAINTE CERONNE LES MORTAGNE",253,5,994
"33186","COMMUNE_0000000009757426","84150",200040681,"84",93,"VISAN",1987,3,2336
"33187","COMMUNE_0000000009738911","61013",200035103,"61",28,"AUNAY LES BOIS",151,NA,NA
"33188","COMMUNE_0000000009736633","61493",200069458,"61",28,"TRINITE DES LAITIERS",75,NA,NA
"33189","COMMUNE_0000000009738448","61331",200035103,"61",28,"PLANTIS",151,3,1362
"33190","COMMUNE_0000000009737116","61122",200069458,"61",28,"COULMER",86,NA,NA
"33191","COMMUNE_0000000009737107","61317",200069458,"61",28,"ORGERES",153,2,1042
"33192","COMMUNE_0000000009738445","61087",200036069,"61",28,"CHAMPEAUX SUR SARTHE",170,4,1953
"33193","COMMUNE_0000000009738025","61183",200035103,"61",28,"GAPREE",132,1,643
"33194","COMMUNE_0000000009737575","61017",200069458,"61",28,"AUTHIEUX DU PUITS",69,NA,NA
"33195","COMMUNE_0000000009738895","61414",200036069,"61",28,"SAINT LANGIS LES MORTAGNE",920,11,1158
"33196","COMMUNE_0000000009737572","61330",200069458,"61",28,"PLANCHES",193,3,550
"33197","COMMUNE_0000000009737106","61386",200068468,"61",28,"SAINT EVROULT NOTRE DAME DU BOIS",460,7,1269
"33198","COMMUNE_0000000009735102","27158",200071454,"27",28,"CIERREY",730,4,1860
"33199","COMMUNE_0000000009736634","61461",200069458,"61",28,"SAP ANDRE",115,1,1019
"33200","COMMUNE_0000000009738446","61029",200036069,"61",28,"BAZOCHES SUR HOENE",871,7,1196
"33201","COMMUNE_0000000009739374","61121",200036069,"61",28,"COULIMER",296,4,1311
"33202","COMMUNE_0000000009744883","37245",200073237,"37",24,"SEMBLANCAY",2172,21,1820
"33203","COMMUNE_0000000009738439","61404",200036069,"61",28,"SAINT HILAIRE LE CHATEL",652,3,1241
"33204","COMMUNE_0000000009738896","61293",200036069,"61",28,"MORTAGNE AU PERCHE",3873,43,1288
"33205","COMMUNE_0000000009748670","39038",243900719,"39",27,"BARESIA SUR L AIN",153,4,1874
"33206","COMMUNE_0000000009735096","27684",200071454,"27",28,"VIEIL EVREUX",804,12,1773
"33207","COMMUNE_0000000009738017","61481",200035103,"61",28,"TELLIERES LE PLESSIS",77,1,1029
"33208","COMMUNE_0000000009738443","61438",200036069,"61",28,"SAINT OUEN DE SECHEROUVRE",178,4,1656
"33209","COMMUNE_0000000009735086","27273",200072312,"27",28,"GADENCOURT",383,4,1695
"33210","COMMUNE_0000000009736629","61488",200068468,"61",28,"TOUQUETTES",91,NA,NA
"33211","COMMUNE_0000000009738453","61082",200035103,"61",28,"CHALANGE",103,4,1374
"33212","COMMUNE_0000000009747787","86161",248600447,"86",75,"MONCONTOUR",979,19,843
"33213","COMMUNE_0000000009739379","61026",200035103,"61",28,"BARVILLE",194,5,1398
"33214","COMMUNE_0000000009738018","61166",200035103,"61",28,"FERRIERES LA VERRERIE",155,4,1120
"33215","COMMUNE_0000000009738013","61367",200036069,"61",28,"SAINT AUBIN DE COURTERAIE",134,NA,NA
"33216","COMMUNE_0000000009737104","61008",200068468,"61",28,"AUBE",1316,15,1224
"33217","COMMUNE_0000000009738909","61251",200035103,"61",28,"MARCHEMAISONS",152,3,1267
"33218","COMMUNE_0000000009738014","61360",200035103,"61",28,"SAINT AGNAN SUR SARTHE",110,1,1739
"33219","COMMUNE_0000000009736628","61167",200068468,"61",28,"FERTE EN OUCHE",3218,32,1200
"33220","COMMUNE_0000000009736638","61347",200069458,"61",28,"RESENLIEU",175,NA,NA
"33221","COMMUNE_0000000009735081","78188",200071074,"78",11,"CRAVENT",453,4,2541
"33222","COMMUNE_0000000009738450","61067",200035103,"61",28,"BURES",165,3,2206
"33223","COMMUNE_0000000009738020","61133",200035103,"61",28,"COURTOMER",727,13,1186
"33224","COMMUNE_0000000009737105","61446",200069458,"61",28,"SAINT PIERRE DES LOGES",157,1,615
"33225","COMMUNE_0000000009737570","61012",200068468,"61",28,"AUGUAISE",202,2,1398
"33226","COMMUNE_0000000009737564","61406",200068468,"61",28,"SAINT HILAIRE SUR RISLE",314,3,880
"33227","COMMUNE_0000000009738015","61297",200068468,"61",28,"MOULINS LA MARCHE",747,4,924
"33228","COMMUNE_0000000009739372","61450",200035103,"61",28,"SAINT QUENTIN DE BLAVOU",72,2,2156
"33229","COMMUNE_0000000009744350","44065",200072726,"44",52,"GRAND AUVERNE",772,10,1206
"33230","COMMUNE_0000000009738009","61363",200036069,"61",28,"SAINT AQUILIN DE CORBION",72,2,1227
"33231","COMMUNE_0000000009730191","50041",200067205,"50",28,"HAGUE",11785,114,1739
"33232","COMMUNE_0000000009749148","71232",200071884,"71",27,"HAUTEFOND",210,1,1250
"33233","COMMUNE_0000000009737108","61108",200069458,"61",28,"CISAI SAINT AUBIN",155,3,953
"33234","COMMUNE_0000000009738021","61064",200035103,"61",28,"BRULLEMAIL",96,1,964
"33235","COMMUNE_0000000009763032","66141",200070365,"66",76,"PIA",8888,36,1872
"33236","COMMUNE_0000000009738019","61159",200068468,"61",28,"FAY",71,NA,NA
"33237","COMMUNE_0000000009737573","61188",200069458,"61",28,"GENEVRAIE",104,2,2412
"33238","COMMUNE_0000000009738904","61215",200035103,"61",28,"LALEU",362,4,1142
"33239","COMMUNE_0000000009758394","81243",200066124,"81",76,"SAINT BEAUZILE",127,NA,NA
"33240","COMMUNE_0000000009762788","2B314",200073120,"2B",94,"SANTO PIETRO DI TENDA",360,1,833
"33241","COMMUNE_0000000009736635","61385",200069458,"61",28,"SAINT EVROULT DE MONTFORT",345,2,1051
"33242","COMMUNE_0000000009738899","61130",200036069,"61",28,"COURGEOUT",446,4,1379
"33243","COMMUNE_0000000009727899","62396",200069672,"62",32,"GUINECOURT",18,NA,NA
"33244","COMMUNE_0000000009737543","28151",200040277,"28",24,"FESSANVILLIERS MATTANVILLIERS",175,1,2000
"33245","COMMUNE_0000000009737090","27679",200066462,"27",28,"VERNEUIL D AVRE ET D ITON",8164,85,1633
"33246","COMMUNE_0000000009739796","72188",200072676,"72",52,"MAROLLETTE",150,1,864
"33247","COMMUNE_0000000009738892","61507",200036069,"61",28,"VILLIERS SOUS MORTAGNE",286,2,897
"33248","COMMUNE_0000000009750720","69107",200040566,"69",84,"LAMURE SUR AZERGUES",1048,3,1656
"33249","COMMUNE_0000000009737549","28263",200066462,"28",24,"MONTIGNY SUR AVRE",261,4,1442
"33250","COMMUNE_0000000009751197","38539",200068542,"38",84,"VERTRIEU",653,10,1831
"33251","COMMUNE_0000000009736625","61423",200068468,"61",28,"SAINT MARTIN D ECUBLEI",642,7,2396
"33252","COMMUNE_0000000009746659","44130",244400438,"44",52,"PONT SAINT MARTIN",5877,81,2525
"33253","COMMUNE_0000000009737550","28030",200040277,"28",24,"BEAUCHE",273,4,1078
"33254","COMMUNE_0000000009750636","17234",200041689,"17",75,"MIGRE",321,3,830
